,t,x,y,z,nx,ny,nz,ix,iy,iz,bx,by,bz,rx,ry,rz,m,rho
1279,0.9897269999927261,5.580082852438064,0.4721328374436209,0.06392305227991327,-0.14020057461799929,0.9901061269373967,0.005801403089788437,3.17523940296027,1.9092679511210058,-1.3761600622509405,4.516654503599804,0.3625870774497073,-0.2144414791056985,4.484460039280868,0.21329457421549977,-0.2069287839026307,0.0010000000000000002,994.8276037363593
1280,0.9897269999864324,5.5386996667191575,0.4660636759435686,0.06046615819768766,-0.1572005584859417,0.9875666987154378,0.0,3.0819310007457164,2.5390761274699503,0.7323348486641048,3.9079597961594184,-0.06355984238778689,-0.06735619316784736,3.8885507071904435,-0.05484549943913243,-0.13921740681055755,0.0010000000000000002,1003.9203750598552
1281,0.9897269999913705,5.4515776052746405,0.4488940030599114,0.07738522715853172,-0.22367394038288507,0.974647297683986,-0.005710824012096356,2.3317775631115345,3.195309241019681,0.22295150613799145,-0.09385671887240173,-0.3530412346434051,1.718991546446288,-0.12707505851004305,-0.15731484716018376,1.7166635705838071,0.0010000000000000002,1007.0142720958219
1282,0.9859999999614381,5.513504517486936,0.46178169818214737,0.1253978812200057,-0.16845334360615935,0.9856927077586168,-0.00577554321177766,3.04181473511633,3.0040177025301125,-0.7654114381233916,3.345108718558178,-1.0392727815972262,-0.5644696673892845,3.3685775377278984,-0.9567761035544344,-0.5217784661971782,0.0010000000000000002,996.2498037680954
1283,0.9897269999917422,4.829552060790211,-0.267112676951387,0.09169336256209382,0.6319592958606677,-0.7750015795953509,-0.0,2.1049060246802735,1.1701334088022863,0.2696569865155566,1.8859878054039603,1.6319786175463034,0.24335979458987025,1.8789977130893407,1.6310761507022422,0.2298152378293393,0.0010000000000000002,1007.5791273621442
1284,0.990000000004616,4.79356291037691,-0.29513190391441035,0.04345047807690088,0.6004996485572593,-0.7996250196702253,-0.0,1.7131098632274784,0.9637456846936501,0.12963242742747283,1.5723763754292979,0.9198386529366377,0.03775487759569223,1.5515774610044262,0.9085473937737724,0.031031547235722795,0.0010000000000000002,1005.4288415565126
1285,0.9900000000090639,5.4304165961288176,0.4432345427652796,0.0407311141097695,-0.2611185335516442,0.9652901745757354,0.005655997116800087,2.236835922418299,3.4227761627791367,0.03248380315899396,0.0044929144863884735,0.21287832732267872,2.928277014154139,0.42462008418819824,0.0970804636299393,2.921637684049396,0.0010000000000000002,1001.7009960978949
1286,0.9900000000101431,5.5238846511304045,0.4634786904054489,0.022228753935193017,-0.17964325513236512,0.9837149372209248,0.005763954708328322,2.536430440631674,2.294708701435997,-0.08368061377184842,3.875506692607229,0.4398513726711329,0.20126956120630227,3.808303660437492,0.5961854844863662,0.15204113858610632,0.0010000000000000002,1001.2117231225334
1287,0.9910000000027794,5.50193102470374,0.45939990837086864,0.032148414078208246,-0.19076702425219402,0.9816353408766225,0.0,2.440146853811773,2.785837840825975,-0.08274123888133207,2.7159617212622185,0.5054861549351238,0.4921111344535396,2.8965913405256645,0.5148145807653544,0.4293517860653597,0.0010000000000000002,1008.3536760769766
1288,0.9809999802113658,5.518741623956722,0.462729961747694,0.12872773924386527,-0.17405962484228346,0.9847351151450645,0.0,3.6453123631501296,3.123983401538741,-0.6350710929659548,2.352155118093023,-0.8060171393392854,-0.7852022319763338,2.731067114513761,-0.43408214167534004,-0.5739272801498213,0.0010000000000000002,991.8832090928843
1289,0.9910000000035178,5.541400982957706,0.4664308296860982,0.07206238921998032,-0.15720055848799802,0.9875666987151103,0.0,3.283908606877436,2.365959682668559,-1.4392984036435117,3.585360234133754,0.48901366943305913,-0.3092644964650218,3.5897648422826802,0.5534300300597534,-0.39283690545867356,0.0010000000000000002,1026.98779605747
1290,0.9910000000012434,5.494504143974567,0.45796531258793244,0.0625162229854723,-0.20181151966428304,0.979407564636501,0.005738716197098454,2.814588165398921,2.9770434079349735,0.410825739604485,2.2796159202395776,-0.06655474138582926,0.1827129615475231,2.4629763556998063,-0.11110112426743192,0.09096627908405922,0.0010000000000000002,1002.5916589519704
1291,0.9910000000062946,5.586956603523307,0.4730644353794543,0.06962956818381838,-0.12880094934901234,0.9916704671647699,0.0,3.1926229150442937,2.473864869421525,-0.9515140143409725,4.490938884527572,0.29547941914619436,-0.1569339603219804,4.466601033733749,0.30618378982649713,-0.1103961262837876,0.0010000000000000002,995.577491445779
1292,0.9809999821347793,5.517486969129767,0.4624893944444656,0.14210201561470062,-0.16845334360820408,0.9856927077582675,-0.005775543211775613,3.337580612933874,3.2519589992173716,-0.4850676524087989,4.070146438090059,-1.7001344161018008,-0.9008725304311673,3.439096446792075,-1.5246055165785686,-0.8425901858387367,0.0010000000000000002,995.7613217050481
1293,0.9897269999157873,5.541864430210267,0.46660622530656026,0.05599910602663833,-0.1572005584859417,0.9875666987154378,0.0,2.8433021727067826,2.131259575623821,0.20214739787439273,3.9479960844512028,-0.223778235979479,0.024104463277269617,3.958645917587763,-0.16995959152210624,-0.005607018541485537,0.0010000000000000002,1017.9746052496026
1294,0.9809999910703765,5.514006299656122,0.4618572737237572,0.13908310567274762,-0.17964623937033974,0.9837312786935742,0.0,3.4966103892743985,3.2745117249572377,-0.17398415165170694,3.558983340763609,-1.8160498791479216,-0.13826817653245943,3.23443771811682,-1.3575508737371222,-0.220800401604798,0.0010000000000000002,995.2859381635318
1295,0.9920000000056625,5.533745132614942,0.46524456723758584,0.05257460516037525,-0.16845334361024947,0.9856927077579303,0.00577554320966762,2.766117408203425,2.7493240616268655,0.03377118777648372,3.8459705909144892,-0.033536877368410524,-0.04301619770407532,3.832182954597304,0.09281747762052142,-0.0032291074747586826,0.0010000000000000002,999.0679814173035
1296,0.9930000000047574,4.809885951510562,-0.282711398040306,0.1060725035148884,0.6151658220815951,-0.7883977494530761,-0.0,2.0758072086701755,1.1552213855210425,0.1612052996777523,1.8504594371708427,1.3438505946863866,0.2791499970302555,1.826694705132857,1.3461835570812142,0.23647268303521296,0.0010000000000000002,998.4447069912007
1297,0.9850000026688327,5.5139724704658315,0.46185661976529907,0.1382623277915448,-0.16845334360820408,0.9856927077582675,-0.005775543211775613,3.203979730845849,3.0726819085311026,-0.5726290921405358,3.5825581343164066,-0.9303706395567387,-0.2542469220734988,3.6614354064026213,-1.1395364122306895,-0.3995064572808179,0.0010000000000000002,1013.413214983359
1298,0.9820000066817242,5.528488223582836,0.4644120945411664,0.10903238154440205,-0.17405672750980067,0.9847187235947037,0.005769836271212588,3.86636740098378,2.4758008244520324,-0.768508532811809,4.209697683844765,-0.15761851137416155,-0.0644072203500651,4.0854959220562,-0.17336680676027766,-0.20303042282557288,0.0010000000000000002,998.1011229171121
1299,0.9930000000039627,5.559428230867912,0.469226400495493,0.10311702426240961,-0.1458833702145058,0.9893017953561275,0.0,2.953336944383264,2.684732693550127,-0.8891719480378499,4.1695536251963015,0.28776394122077426,-0.3861849956257272,4.2181563578012025,0.3306884954831221,-0.3204909805616382,0.0010000000000000002,1017.5107762571558
1300,0.9929999999978794,5.495866625726137,0.45823326051264773,0.05088269944848258,-0.20181151966428304,0.979407564636501,0.005738716197098454,2.564247318607824,2.907260579609214,0.006968441168556099,1.9388087470892774,0.12880490035612632,0.36803414533293316,1.9657638870373955,-0.04214663636953327,0.2595756904452196,0.0010000000000000002,1010.9883058706092
1301,0.9930000000088555,5.509659613841154,0.46090282183510667,0.021528679251604094,-0.1907638687697373,0.9816191036309424,0.005751674433391193,2.5731408180291715,2.6974745038275105,-0.31749120286803767,3.6225403103237097,-0.13776324048788946,0.3858707590874114,3.7252558422160544,-0.1615425871521746,0.45305386691657473,0.0010000000000000002,1000.4337205625649
1302,0.9930000000021363,5.457830665780951,0.4502209646370716,0.06583870804588193,-0.21823850104557516,0.9758787120783193,-0.005718039326648887,2.3723707613800804,3.308705051208668,-0.09836348631211958,0.9993973516139852,-0.06481297119161693,1.8034442992743185,1.1478035670799958,0.17972207084643294,1.6148478713430405,0.0010000000000000002,1004.3502203911338
1303,0.9930000000038378,4.896077373802637,-0.20872363809198496,0.08157769288443814,0.6727024361045597,-0.7399004238168047,0.0043353540459143,2.0064685120670926,1.2893086232417517,0.1356252587900313,1.806247789742245,1.5712683215125764,0.19746229821216996,1.7802104095601108,1.5965722798664526,0.19781239592814287,0.0010000000000000002,1003.5477157490832
1304,0.9930000000095185,5.552197794306346,0.46816935179182845,0.03525614343322952,-0.14020057461800428,0.990106126937421,-0.005801403085559196,3.115923363846915,2.3001313871790474,0.47749018548188693,4.090025263672986,0.48723924279915826,0.11761852617392902,4.0801715148264215,0.49774422999127,0.13961267479221234,0.0010000000000000002,997.9723445389934
1305,0.9930000000047537,5.522942299055778,0.46335169786288516,0.030569183247106776,-0.16845615322115645,0.9857091479954572,0.0,2.8036992640956244,2.3105473469423576,-0.38863886449660606,3.694128132336863,0.2873357350344643,0.15433700813580398,3.7437886101487874,0.44897137348764954,0.18411113247840377,0.0010000000000000002,983.6641458566096
1306,0.9869999965446085,5.536393662728353,0.4657126455797796,0.11698770014013794,-0.1684533436082082,0.9856927077582913,0.005775543207566782,3.07727244949352,2.799376307863658,-0.6675842251808533,4.192836160914832,-0.23848457183434305,-0.47860564642079934,4.030734942190858,-0.6484757650536127,-0.5983689284819593,0.0010000000000000002,1005.1230575651653
1307,0.994000000008975,4.806944451650309,-0.28494689104860954,0.11662483155558911,0.618018411560179,-0.7861501284913399,-0.004606348410927088,2.090950686945382,1.1870864429206056,0.3838686112232572,1.8273923051563195,1.551429248445058,0.2422703643423645,1.7802303937219917,1.6061635916971282,0.2167013070133448,0.0010000000000000002,1001.2263022509313
1308,0.9940000000049161,5.541305903170243,0.4664059553206067,0.08401352376695978,-0.15720055848594167,0.9875666987154377,0.0,3.141897637673497,2.285502619462445,-1.1378682914694505,3.867583966933366,0.5809969376056474,-0.3804709849647311,3.904314805607708,0.5650958036166326,-0.4416470360414089,0.0010000000000000002,984.6987450181468
1309,0.9940000000058672,5.556527430103852,0.46880448980455347,0.06765727846101854,-0.14020057461592864,0.9901061269377024,-0.00580140308767631,2.253817982934587,2.067306533010592,-0.9317666465317298,3.8347714092854965,0.44573658630782853,-0.21841339804264376,3.888103564974262,0.41345766835348924,-0.20984898237570696,0.0010000000000000002,992.3180703379946
1310,0.9939999999919027,5.480620256614104,0.4550336681246795,0.06501670409096595,-0.2236629990009877,0.974599621176222,0.011421089310955514,2.1422473617734736,2.811478845265369,0.5027948316137857,1.0885984939284792,0.8801681123144742,0.9719469105520326,1.2141162857188792,0.10307289932426346,1.0736569019130218,0.0010000000000000002,1009.93631558099
1311,0.995999999998647,5.476884196945373,0.4542474891746719,0.044368535977357355,-0.2182385010435842,0.9758787120787403,0.005718039330816911,2.218094764583787,3.1349114560668663,-0.12001090448806445,1.2588438988405557,0.8375630628030137,0.6774620719537378,1.2853626539603968,0.8712922686417427,0.6523449800802308,0.0010000000000000002,1007.7335599287268
